collection_id,accuracy,data_size,n_heel_strike,n_foot_flat,n_heel_off,n_toe_off,label,precision,recall,f1-score,support
bLqjkZpNjsuD1qEDCSH5_8_R,0.9170731707317074,205,5,70,43,87,foot flat,0.8641975308641975,1.0,0.9271523178807947,70.0
bLqjkZpNjsuD1qEDCSH5_8_R,0.9170731707317074,205,5,70,43,87,heel off,0.8421052631578947,0.7441860465116279,0.7901234567901234,43.0
bLqjkZpNjsuD1qEDCSH5_8_R,0.9170731707317074,205,5,70,43,87,toe off,1.0,0.9310344827586207,0.9642857142857143,87.0
bLqjkZpNjsuD1qEDCSH5_9_L,0.8682926829268293,205,11,61,46,87,heel strike,1.0,0.2727272727272727,0.42857142857142855,11.0
bLqjkZpNjsuD1qEDCSH5_9_L,0.8682926829268293,205,11,61,46,87,foot flat,0.7439024390243902,1.0,0.8531468531468531,61.0
bLqjkZpNjsuD1qEDCSH5_9_L,0.8682926829268293,205,11,61,46,87,heel off,0.8461538461538461,0.717391304347826,0.7764705882352941,46.0
bLqjkZpNjsuD1qEDCSH5_9_L,0.8682926829268293,205,11,61,46,87,toe off,1.0,0.9310344827586207,0.9642857142857143,87.0
bNnJhahk7WNQykceSjZW_10_R,0.9829059829059829,234,0,96,48,90,foot flat,1.0,0.9791666666666666,0.9894736842105263,96.0
bNnJhahk7WNQykceSjZW_10_R,0.9829059829059829,234,0,96,48,90,heel off,0.9583333333333334,0.9583333333333334,0.9583333333333334,48.0
bNnJhahk7WNQykceSjZW_10_R,0.9829059829059829,234,0,96,48,90,toe off,0.9782608695652174,1.0,0.989010989010989,90.0
bNnJhahk7WNQykceSjZW_4_R,0.9234042553191489,235,0,90,47,98,foot flat,0.967741935483871,1.0,0.9836065573770492,90.0
bNnJhahk7WNQykceSjZW_4_R,0.9234042553191489,235,0,90,47,98,heel off,0.7457627118644068,0.9361702127659575,0.8301886792452831,47.0
bNnJhahk7WNQykceSjZW_4_R,0.9234042553191489,235,0,90,47,98,toe off,1.0,0.8469387755102041,0.9171270718232044,98.0
bNnJhahk7WNQykceSjZW_9_L,0.9872881355932204,236,0,100,45,91,foot flat,1.0,0.99,0.9949748743718593,100.0
bNnJhahk7WNQykceSjZW_9_L,0.9872881355932204,236,0,100,45,91,heel off,0.9565217391304348,0.9777777777777777,0.967032967032967,45.0
bNnJhahk7WNQykceSjZW_9_L,0.9872881355932204,236,0,100,45,91,toe off,0.989010989010989,0.989010989010989,0.989010989010989,91.0
bUSuGGbBCylZDKhyGupn_11_L,0.9605911330049262,203,0,91,31,81,foot flat,1.0,0.945054945054945,0.9717514124293786,91.0
bUSuGGbBCylZDKhyGupn_11_L,0.9605911330049262,203,0,91,31,81,heel off,0.8484848484848485,0.9032258064516129,0.875,31.0
bUSuGGbBCylZDKhyGupn_11_L,0.9605911330049262,203,0,91,31,81,toe off,0.9642857142857143,1.0,0.9818181818181818,81.0
bUSuGGbBCylZDKhyGupn_12_R,0.9757281553398058,206,1,94,31,80,heel strike,0.5,1.0,0.6666666666666666,1.0
bUSuGGbBCylZDKhyGupn_12_R,0.9757281553398058,206,1,94,31,80,foot flat,0.9893617021276596,0.9893617021276596,0.9893617021276596,94.0
bUSuGGbBCylZDKhyGupn_12_R,0.9757281553398058,206,1,94,31,80,heel off,1.0,0.8709677419354839,0.9310344827586207,31.0
bUSuGGbBCylZDKhyGupn_12_R,0.9757281553398058,206,1,94,31,80,toe off,0.963855421686747,1.0,0.9815950920245399,80.0
bUSuGGbBCylZDKhyGupn_14_R,0.8418604651162791,215,7,109,33,66,heel strike,0.0,0.0,0.0,7.0
bUSuGGbBCylZDKhyGupn_14_R,0.8418604651162791,215,7,109,33,66,foot flat,0.9320388349514563,0.8807339449541285,0.9056603773584906,109.0
bUSuGGbBCylZDKhyGupn_14_R,0.8418604651162791,215,7,109,33,66,heel off,0.59375,0.5757575757575758,0.5846153846153846,33.0
bUSuGGbBCylZDKhyGupn_14_R,0.8418604651162791,215,7,109,33,66,toe off,0.825,1.0,0.9041095890410958,66.0
bUSuGGbBCylZDKhyGupn_4_R,0.9471153846153846,208,0,96,26,86,foot flat,1.0,0.90625,0.9508196721311475,96.0
bUSuGGbBCylZDKhyGupn_4_R,0.9471153846153846,208,0,96,26,86,heel off,0.7741935483870968,0.9230769230769231,0.8421052631578947,26.0
bUSuGGbBCylZDKhyGupn_4_R,0.9471153846153846,208,0,96,26,86,toe off,0.9772727272727273,1.0,0.9885057471264368,86.0
bUSuGGbBCylZDKhyGupn_4_R,0.9471153846153846,208,0,96,26,86,micro avg,0.9563106796116505,0.9471153846153846,0.9516908212560387,208.0
bUSuGGbBCylZDKhyGupn_5_L,0.9615384615384616,208,0,94,27,87,foot flat,1.0,0.925531914893617,0.9613259668508287,94.0
bUSuGGbBCylZDKhyGupn_5_L,0.9615384615384616,208,0,94,27,87,heel off,0.7714285714285715,1.0,0.8709677419354839,27.0
bUSuGGbBCylZDKhyGupn_5_L,0.9615384615384616,208,0,94,27,87,toe off,1.0,0.9885057471264368,0.9942196531791907,87.0
bj1sfv5yhxfHDaJK7cTu_13_R,0.8623853211009175,218,9,58,81,70,heel strike,1.0,0.1111111111111111,0.2,9.0
bj1sfv5yhxfHDaJK7cTu_13_R,0.8623853211009175,218,9,58,81,70,foot flat,0.8656716417910447,1.0,0.928,58.0
bj1sfv5yhxfHDaJK7cTu_13_R,0.8623853211009175,218,9,58,81,70,heel off,1.0,0.7283950617283951,0.8428571428571429,81.0
bj1sfv5yhxfHDaJK7cTu_13_R,0.8623853211009175,218,9,58,81,70,toe off,0.7692307692307693,1.0,0.8695652173913043,70.0
bj1sfv5yhxfHDaJK7cTu_8_L,0.78125,224,0,40,83,101,foot flat,0.47058823529411764,1.0,0.64,40.0
bj1sfv5yhxfHDaJK7cTu_8_L,0.78125,224,0,40,83,101,heel off,0.9047619047619048,0.4578313253012048,0.608,83.0
bj1sfv5yhxfHDaJK7cTu_8_L,0.78125,224,0,40,83,101,toe off,1.0,0.9603960396039604,0.9797979797979798,101.0
c5FBjTsVWOnupTeTpZAB_11_R,0.9537037037037037,216,0,89,41,86,foot flat,1.0,0.8876404494382022,0.9404761904761905,89.0
c5FBjTsVWOnupTeTpZAB_11_R,0.9537037037037037,216,0,89,41,86,heel off,0.803921568627451,1.0,0.8913043478260869,41.0
c5FBjTsVWOnupTeTpZAB_11_R,0.9537037037037037,216,0,89,41,86,toe off,1.0,1.0,1.0,86.0
c5FBjTsVWOnupTeTpZAB_12_L,0.9770642201834863,218,0,86,48,84,foot flat,1.0,1.0,1.0,86.0
c5FBjTsVWOnupTeTpZAB_12_L,0.9770642201834863,218,0,86,48,84,heel off,1.0,0.8958333333333334,0.945054945054945,48.0
c5FBjTsVWOnupTeTpZAB_12_L,0.9770642201834863,218,0,86,48,84,toe off,0.9438202247191011,1.0,0.9710982658959537,84.0
c5FBjTsVWOnupTeTpZAB_4_L,0.9776785714285714,224,0,92,37,95,foot flat,1.0,0.9891304347826086,0.994535519125683,92.0
c5FBjTsVWOnupTeTpZAB_4_L,0.9776785714285714,224,0,92,37,95,heel off,0.8809523809523809,1.0,0.9367088607594937,37.0
c5FBjTsVWOnupTeTpZAB_4_L,0.9776785714285714,224,0,92,37,95,toe off,1.0,0.9578947368421052,0.978494623655914,95.0
c7ss5UxkwdJm5p3k1I67_6_L,0.9045226130653267,199,0,58,58,83,foot flat,0.9259259259259259,0.8620689655172413,0.8928571428571429,58.0
c7ss5UxkwdJm5p3k1I67_6_L,0.9045226130653267,199,0,58,58,83,heel off,0.8545454545454545,0.8103448275862069,0.831858407079646,58.0
c7ss5UxkwdJm5p3k1I67_6_L,0.9045226130653267,199,0,58,58,83,toe off,0.9222222222222223,1.0,0.9595375722543352,83.0
cFlL8vD8tI2Q16Kyw7hq_8_L,0.9288537549407114,253,3,74,63,113,heel strike,0.0,0.0,0.0,3.0
cFlL8vD8tI2Q16Kyw7hq_8_L,0.9288537549407114,253,3,74,63,113,foot flat,0.8604651162790697,1.0,0.925,74.0
cFlL8vD8tI2Q16Kyw7hq_8_L,0.9288537549407114,253,3,74,63,113,heel off,0.9,0.8571428571428571,0.8780487804878049,63.0
cFlL8vD8tI2Q16Kyw7hq_8_L,0.9288537549407114,253,3,74,63,113,toe off,1.0,0.9469026548672567,0.9727272727272728,113.0
cFlL8vD8tI2Q16Kyw7hq_9_R,0.98,250,0,54,88,108,foot flat,0.9473684210526315,1.0,0.972972972972973,54.0
cFlL8vD8tI2Q16Kyw7hq_9_R,0.98,250,0,54,88,108,heel off,1.0,0.9431818181818182,0.9707602339181286,88.0
cFlL8vD8tI2Q16Kyw7hq_9_R,0.98,250,0,54,88,108,toe off,0.9818181818181818,1.0,0.9908256880733946,108.0
cwxMjVOD6QZMf4ksUvBs_11_L,0.9605911330049262,203,5,78,37,83,heel strike,1.0,0.6,0.75,5.0
cwxMjVOD6QZMf4ksUvBs_11_L,0.9605911330049262,203,5,78,37,83,foot flat,0.9736842105263158,0.9487179487179487,0.961038961038961,78.0
cwxMjVOD6QZMf4ksUvBs_11_L,0.9605911330049262,203,5,78,37,83,heel off,0.8974358974358975,0.9459459459459459,0.9210526315789473,37.0
cwxMjVOD6QZMf4ksUvBs_11_L,0.9605911330049262,203,5,78,37,83,toe off,0.9764705882352941,1.0,0.9880952380952381,83.0
cwxMjVOD6QZMf4ksUvBs_6_R,0.9086294416243654,197,2,84,24,87,heel strike,0.5,1.0,0.6666666666666666,2.0
cwxMjVOD6QZMf4ksUvBs_6_R,0.9086294416243654,197,2,84,24,87,foot flat,1.0,0.8333333333333334,0.9090909090909091,84.0
cwxMjVOD6QZMf4ksUvBs_6_R,0.9086294416243654,197,2,84,24,87,heel off,0.6,1.0,0.75,24.0
cwxMjVOD6QZMf4ksUvBs_6_R,0.9086294416243654,197,2,84,24,87,toe off,1.0,0.9540229885057471,0.9764705882352941,87.0
d1SJLQS5ncrA38E21pZF_12_R,0.865546218487395,238,12,95,48,83,heel strike,0.0,0.0,0.0,12.0
d1SJLQS5ncrA38E21pZF_12_R,0.865546218487395,238,12,95,48,83,foot flat,0.8736842105263158,0.8736842105263158,0.8736842105263158,95.0
d1SJLQS5ncrA38E21pZF_12_R,0.865546218487395,238,12,95,48,83,heel off,0.7692307692307693,0.8333333333333334,0.8,48.0
d1SJLQS5ncrA38E21pZF_12_R,0.865546218487395,238,12,95,48,83,toe off,0.9120879120879121,1.0,0.9540229885057471,83.0
dxLAF5zCgjgkuwyHNtHP_7_R,0.9792746113989638,193,0,85,33,75,foot flat,1.0,0.9764705882352941,0.9880952380952381,85.0
dxLAF5zCgjgkuwyHNtHP_7_R,0.9792746113989638,193,0,85,33,75,heel off,0.8918918918918919,1.0,0.9428571428571428,33.0
dxLAF5zCgjgkuwyHNtHP_7_R,0.9792746113989638,193,0,85,33,75,toe off,1.0,0.9733333333333334,0.9864864864864865,75.0
dxLAF5zCgjgkuwyHNtHP_8_L,0.9476439790575916,191,0,71,47,73,foot flat,0.8875,1.0,0.9403973509933775,71.0
dxLAF5zCgjgkuwyHNtHP_8_L,0.9476439790575916,191,0,71,47,73,heel off,0.9743589743589743,0.8085106382978723,0.8837209302325582,47.0
dxLAF5zCgjgkuwyHNtHP_8_L,0.9476439790575916,191,0,71,47,73,toe off,1.0,0.9863013698630136,0.993103448275862,73.0
eXKLmsaGLoqvIpnNNpG8_13_L,0.8350515463917526,97,0,25,33,39,foot flat,0.7142857142857143,1.0,0.8333333333333334,25.0
eXKLmsaGLoqvIpnNNpG8_13_L,0.8350515463917526,97,0,25,33,39,heel off,0.7931034482758621,0.696969696969697,0.7419354838709677,33.0
eXKLmsaGLoqvIpnNNpG8_13_L,0.8350515463917526,97,0,25,33,39,toe off,1.0,0.8461538461538461,0.9166666666666666,39.0
eXKLmsaGLoqvIpnNNpG8_4_R,0.8888888888888888,90,0,25,24,41,foot flat,0.7352941176470589,1.0,0.847457627118644,25.0
eXKLmsaGLoqvIpnNNpG8_4_R,0.8888888888888888,90,0,25,24,41,heel off,0.9375,0.625,0.75,24.0
eXKLmsaGLoqvIpnNNpG8_4_R,0.8888888888888888,90,0,25,24,41,toe off,1.0,0.975609756097561,0.9876543209876543,41.0
eXKLmsaGLoqvIpnNNpG8_5_L,0.9659090909090909,88,0,33,18,37,foot flat,1.0,0.9696969696969697,0.9846153846153847,33.0
eXKLmsaGLoqvIpnNNpG8_5_L,0.9659090909090909,88,0,33,18,37,heel off,0.9411764705882353,0.8888888888888888,0.9142857142857143,18.0
eXKLmsaGLoqvIpnNNpG8_5_L,0.9659090909090909,88,0,33,18,37,toe off,0.9487179487179487,1.0,0.9736842105263158,37.0
fFp5hn35TtkBWH0Nbqzn_5_R,0.8071065989847716,197,6,33,69,89,heel strike,1.0,0.8333333333333334,0.9090909090909091,6.0
fFp5hn35TtkBWH0Nbqzn_5_R,0.8071065989847716,197,6,33,69,89,foot flat,0.5,1.0,0.6666666666666666,33.0
fFp5hn35TtkBWH0Nbqzn_5_R,0.8071065989847716,197,6,33,69,89,heel off,0.8809523809523809,0.5362318840579711,0.6666666666666666,69.0
fFp5hn35TtkBWH0Nbqzn_5_R,0.8071065989847716,197,6,33,69,89,toe off,1.0,0.9438202247191011,0.9710982658959537,89.0
fKgk4xFiPoeNrSdCH1uM_10_L,0.9269662921348315,178,0,73,33,72,foot flat,1.0,0.9041095890410958,0.9496402877697842,73.0
fKgk4xFiPoeNrSdCH1uM_10_L,0.9269662921348315,178,0,73,33,72,heel off,0.8181818181818182,0.8181818181818182,0.8181818181818182,33.0
fKgk4xFiPoeNrSdCH1uM_10_L,0.9269662921348315,178,0,73,33,72,toe off,0.9230769230769231,1.0,0.96,72.0
fKgk4xFiPoeNrSdCH1uM_10_L,0.9269662921348315,178,0,73,33,72,micro avg,0.9322033898305084,0.9269662921348315,0.9295774647887324,178.0
fKgk4xFiPoeNrSdCH1uM_7_R,0.9885714285714285,175,0,67,36,72,foot flat,1.0,1.0,1.0,67.0
fKgk4xFiPoeNrSdCH1uM_7_R,0.9885714285714285,175,0,67,36,72,heel off,1.0,0.9444444444444444,0.9714285714285714,36.0
fKgk4xFiPoeNrSdCH1uM_7_R,0.9885714285714285,175,0,67,36,72,toe off,0.972972972972973,1.0,0.9863013698630136,72.0
fWWMIviEKyrVSa49qRzP_6_L,0.9747474747474747,198,6,62,42,88,heel strike,1.0,0.8333333333333334,0.9090909090909091,6.0
fWWMIviEKyrVSa49qRzP_6_L,0.9747474747474747,198,6,62,42,88,foot flat,0.9841269841269841,1.0,0.992,62.0
fWWMIviEKyrVSa49qRzP_6_L,0.9747474747474747,198,6,62,42,88,heel off,0.9130434782608695,1.0,0.9545454545454546,42.0
fWWMIviEKyrVSa49qRzP_6_L,0.9747474747474747,198,6,62,42,88,toe off,1.0,0.9545454545454546,0.9767441860465116,88.0
fWWMIviEKyrVSa49qRzP_7_R,0.975,200,2,66,47,85,heel strike,0.6666666666666666,1.0,0.8,2.0
fWWMIviEKyrVSa49qRzP_7_R,0.975,200,2,66,47,85,foot flat,0.9420289855072463,0.9848484848484849,0.9629629629629629,66.0
fWWMIviEKyrVSa49qRzP_7_R,0.975,200,2,66,47,85,heel off,1.0,0.9148936170212766,0.9555555555555556,47.0
fWWMIviEKyrVSa49qRzP_7_R,0.975,200,2,66,47,85,toe off,1.0,1.0,1.0,85.0
fWWMIviEKyrVSa49qRzP_9_R,0.9285714285714286,196,3,78,30,85,heel strike,1.0,0.6666666666666666,0.8,3.0
fWWMIviEKyrVSa49qRzP_9_R,0.9285714285714286,196,3,78,30,85,foot flat,0.9852941176470589,0.8589743589743589,0.9178082191780822,78.0
fWWMIviEKyrVSa49qRzP_9_R,0.9285714285714286,196,3,78,30,85,heel off,0.6976744186046512,1.0,0.821917808219178,30.0
fWWMIviEKyrVSa49qRzP_9_R,0.9285714285714286,196,3,78,30,85,toe off,1.0,0.9764705882352941,0.9880952380952381,85.0
fiEruX3fHZ7eey6W8GME_10_L,0.9540816326530612,196,5,58,52,81,heel strike,0.7142857142857143,1.0,0.8333333333333334,5.0
fiEruX3fHZ7eey6W8GME_10_L,0.9540816326530612,196,5,58,52,81,foot flat,0.9032258064516129,0.9655172413793104,0.9333333333333333,58.0
fiEruX3fHZ7eey6W8GME_10_L,0.9540816326530612,196,5,58,52,81,heel off,1.0,0.8653846153846154,0.9278350515463918,52.0
fiEruX3fHZ7eey6W8GME_10_L,0.9540816326530612,196,5,58,52,81,toe off,0.9878048780487805,1.0,0.9938650306748467,81.0
fiEruX3fHZ7eey6W8GME_6_L,0.9611650485436893,206,6,67,43,90,heel strike,1.0,0.6666666666666666,0.8,6.0
fiEruX3fHZ7eey6W8GME_6_L,0.9611650485436893,206,6,67,43,90,foot flat,0.9571428571428572,1.0,0.9781021897810219,67.0
fiEruX3fHZ7eey6W8GME_6_L,0.9611650485436893,206,6,67,43,90,heel off,0.8936170212765957,0.9767441860465116,0.9333333333333333,43.0
fiEruX3fHZ7eey6W8GME_6_L,0.9611650485436893,206,6,67,43,90,toe off,1.0,0.9444444444444444,0.9714285714285714,90.0
fiEruX3fHZ7eey6W8GME_8_L,0.9353233830845771,201,8,70,39,84,heel strike,1.0,0.875,0.9333333333333333,8.0
fiEruX3fHZ7eey6W8GME_8_L,0.9353233830845771,201,8,70,39,84,foot flat,0.9836065573770492,0.8571428571428571,0.916030534351145,70.0
fiEruX3fHZ7eey6W8GME_8_L,0.9353233830845771,201,8,70,39,84,heel off,0.7872340425531915,0.9487179487179487,0.8604651162790697,39.0
fiEruX3fHZ7eey6W8GME_8_L,0.9353233830845771,201,8,70,39,84,toe off,0.9767441860465116,1.0,0.9882352941176471,84.0
fiEruX3fHZ7eey6W8GME_9_R,0.96,200,3,70,41,86,heel strike,1.0,0.6666666666666666,0.8,3.0
fiEruX3fHZ7eey6W8GME_9_R,0.96,200,3,70,41,86,foot flat,0.9722222222222222,1.0,0.9859154929577465,70.0
fiEruX3fHZ7eey6W8GME_9_R,0.96,200,3,70,41,86,heel off,0.8695652173913043,0.975609756097561,0.9195402298850575,41.0
fiEruX3fHZ7eey6W8GME_9_R,0.96,200,3,70,41,86,toe off,1.0,0.9302325581395349,0.963855421686747,86.0
fl29ydadmVNR5OrIJnDB_4_L,0.9633507853403142,191,0,78,31,82,foot flat,1.0,1.0,1.0,78.0
fl29ydadmVNR5OrIJnDB_4_L,0.9633507853403142,191,0,78,31,82,heel off,0.8157894736842105,1.0,0.8985507246376812,31.0
fl29ydadmVNR5OrIJnDB_4_L,0.9633507853403142,191,0,78,31,82,toe off,1.0,0.9146341463414634,0.9554140127388535,82.0
fl29ydadmVNR5OrIJnDB_8_L,0.9731182795698925,186,0,74,35,77,foot flat,0.961038961038961,1.0,0.9801324503311258,74.0
fl29ydadmVNR5OrIJnDB_8_L,0.9731182795698925,186,0,74,35,77,heel off,0.9411764705882353,0.9142857142857143,0.927536231884058,35.0
fl29ydadmVNR5OrIJnDB_8_L,0.9731182795698925,186,0,74,35,77,toe off,1.0,0.974025974025974,0.9868421052631579,77.0
fn3qDato4tk08zSycECG_10_L,0.9502762430939227,181,0,77,39,65,foot flat,1.0,0.987012987012987,0.9934640522875817,77.0
fn3qDato4tk08zSycECG_10_L,0.9502762430939227,181,0,77,39,65,heel off,0.96875,0.7948717948717948,0.8732394366197183,39.0
fn3qDato4tk08zSycECG_10_L,0.9502762430939227,181,0,77,39,65,toe off,0.8904109589041096,1.0,0.9420289855072463,65.0
fn3qDato4tk08zSycECG_9_R,0.9732620320855615,187,0,80,34,73,foot flat,0.9523809523809523,1.0,0.975609756097561,80.0
fn3qDato4tk08zSycECG_9_R,0.9732620320855615,187,0,80,34,73,heel off,1.0,0.8529411764705882,0.9206349206349206,34.0
fn3qDato4tk08zSycECG_9_R,0.9732620320855615,187,0,80,34,73,toe off,0.9864864864864865,1.0,0.9931972789115646,73.0
frjNvBJSh6Rwa7mT5BIP_10_L,0.9554455445544554,202,5,78,35,84,heel strike,0.0,0.0,0.0,5.0
frjNvBJSh6Rwa7mT5BIP_10_L,0.9554455445544554,202,5,78,35,84,foot flat,0.9176470588235294,1.0,0.9570552147239264,78.0
frjNvBJSh6Rwa7mT5BIP_10_L,0.9554455445544554,202,5,78,35,84,heel off,1.0,0.8857142857142857,0.9393939393939394,35.0
frjNvBJSh6Rwa7mT5BIP_10_L,0.9554455445544554,202,5,78,35,84,toe off,0.9767441860465116,1.0,0.9882352941176471,84.0
fvvvFT3GKhO0m29w5B3M_13_R,0.926829268292683,205,8,79,38,80,heel strike,0.8888888888888888,1.0,0.9411764705882353,8.0
fvvvFT3GKhO0m29w5B3M_13_R,0.926829268292683,205,8,79,38,80,foot flat,1.0,0.8354430379746836,0.9103448275862069,79.0
fvvvFT3GKhO0m29w5B3M_13_R,0.926829268292683,205,8,79,38,80,heel off,0.74,0.9736842105263158,0.8409090909090909,38.0
fvvvFT3GKhO0m29w5B3M_13_R,0.926829268292683,205,8,79,38,80,toe off,0.9875,0.9875,0.9875,80.0
gCT4o0Ygq6gbZJIyR3Sa_12_R,0.9605911330049262,203,3,96,28,76,heel strike,1.0,1.0,1.0,3.0
gCT4o0Ygq6gbZJIyR3Sa_12_R,0.9605911330049262,203,3,96,28,76,foot flat,1.0,0.9583333333333334,0.9787234042553191,96.0
gCT4o0Ygq6gbZJIyR3Sa_12_R,0.9605911330049262,203,3,96,28,76,heel off,0.8571428571428571,0.8571428571428571,0.8571428571428571,28.0
gCT4o0Ygq6gbZJIyR3Sa_12_R,0.9605911330049262,203,3,96,28,76,toe off,0.95,1.0,0.9743589743589743,76.0
gFsK9CqVrL25MhFnYSzd_8_R,0.9698275862068966,232,0,90,44,98,foot flat,0.9473684210526315,1.0,0.972972972972973,90.0
gFsK9CqVrL25MhFnYSzd_8_R,0.9698275862068966,232,0,90,44,98,heel off,1.0,0.8409090909090909,0.9135802469135802,44.0
gFsK9CqVrL25MhFnYSzd_8_R,0.9698275862068966,232,0,90,44,98,toe off,0.98,1.0,0.98989898989899,98.0
gesa6MPZuCfI5Zw4AcOw_12_L,0.9326923076923077,208,0,79,44,85,foot flat,0.8494623655913979,1.0,0.9186046511627907,79.0
gesa6MPZuCfI5Zw4AcOw_12_L,0.9326923076923077,208,0,79,44,85,heel off,1.0,0.6818181818181818,0.8108108108108109,44.0
gesa6MPZuCfI5Zw4AcOw_12_L,0.9326923076923077,208,0,79,44,85,toe off,1.0,1.0,1.0,85.0
gesa6MPZuCfI5Zw4AcOw_4_L,0.9853658536585366,205,0,87,32,86,foot flat,1.0,0.9655172413793104,0.9824561403508771,87.0
gesa6MPZuCfI5Zw4AcOw_4_L,0.9853658536585366,205,0,87,32,86,heel off,0.9142857142857143,1.0,0.9552238805970149,32.0
gesa6MPZuCfI5Zw4AcOw_4_L,0.9853658536585366,205,0,87,32,86,toe off,1.0,1.0,1.0,86.0
gesa6MPZuCfI5Zw4AcOw_6_L,0.9215686274509803,204,0,77,39,88,foot flat,0.8651685393258427,1.0,0.927710843373494,77.0
gesa6MPZuCfI5Zw4AcOw_6_L,0.9215686274509803,204,0,77,39,88,heel off,0.8709677419354839,0.6923076923076923,0.7714285714285715,39.0
gesa6MPZuCfI5Zw4AcOw_6_L,0.9215686274509803,204,0,77,39,88,toe off,1.0,0.9545454545454546,0.9767441860465116,88.0
ghQSxud58NZPruhXhaG6_5_R,0.9253731343283582,201,10,46,53,92,heel strike,1.0,0.5,0.6666666666666666,10.0
ghQSxud58NZPruhXhaG6_5_R,0.9253731343283582,201,10,46,53,92,foot flat,0.8913043478260869,0.8913043478260869,0.8913043478260869,46.0
ghQSxud58NZPruhXhaG6_5_R,0.9253731343283582,201,10,46,53,92,heel off,0.8412698412698413,1.0,0.9137931034482759,53.0
ghQSxud58NZPruhXhaG6_5_R,0.9253731343283582,201,10,46,53,92,toe off,1.0,0.9456521739130435,0.9720670391061452,92.0
ghQSxud58NZPruhXhaG6_6_L,0.9849246231155779,199,0,69,42,88,foot flat,1.0,0.9710144927536232,0.9852941176470589,69.0
ghQSxud58NZPruhXhaG6_6_L,0.9849246231155779,199,0,69,42,88,heel off,0.9333333333333333,1.0,0.9655172413793104,42.0
ghQSxud58NZPruhXhaG6_6_L,0.9849246231155779,199,0,69,42,88,toe off,1.0,0.9886363636363636,0.9942857142857143,88.0
gv4iHJwGYWDcZFwpxpxG_6_L,0.9095477386934674,199,8,55,46,90,heel strike,1.0,0.5,0.6666666666666666,8.0
gv4iHJwGYWDcZFwpxpxG_6_L,0.9095477386934674,199,8,55,46,90,foot flat,0.7971014492753623,1.0,0.8870967741935484,55.0
gv4iHJwGYWDcZFwpxpxG_6_L,0.9095477386934674,199,8,55,46,90,heel off,0.9,0.782608695652174,0.8372093023255814,46.0
gv4iHJwGYWDcZFwpxpxG_6_L,0.9095477386934674,199,8,55,46,90,toe off,1.0,0.9555555555555556,0.9772727272727273,90.0
gv4iHJwGYWDcZFwpxpxG_8_L,0.9396984924623115,199,4,78,32,85,heel strike,0.8,1.0,0.8888888888888888,4.0
gv4iHJwGYWDcZFwpxpxG_8_L,0.9396984924623115,199,4,78,32,85,foot flat,1.0,0.8717948717948718,0.9315068493150684,78.0
gv4iHJwGYWDcZFwpxpxG_8_L,0.9396984924623115,199,4,78,32,85,heel off,0.7692307692307693,0.9375,0.8450704225352113,32.0
gv4iHJwGYWDcZFwpxpxG_8_L,0.9396984924623115,199,4,78,32,85,toe off,0.9770114942528736,1.0,0.9883720930232558,85.0
gv4iHJwGYWDcZFwpxpxG_9_R,0.9556650246305419,203,0,73,45,85,foot flat,1.0,0.8904109589041096,0.9420289855072463,73.0
gv4iHJwGYWDcZFwpxpxG_9_R,0.9556650246305419,203,0,73,45,85,heel off,0.9375,1.0,0.967741935483871,45.0
gv4iHJwGYWDcZFwpxpxG_9_R,0.9556650246305419,203,0,73,45,85,toe off,1.0,0.9882352941176471,0.9940828402366864,85.0
gv4iHJwGYWDcZFwpxpxG_9_R,0.9556650246305419,203,0,73,45,85,micro avg,0.9847715736040609,0.9556650246305419,0.97,203.0
gzjcjEr9PDsLznt3Wdf3_10_L,0.945273631840796,201,13,48,58,82,heel strike,1.0,0.6923076923076923,0.8181818181818182,13.0
gzjcjEr9PDsLznt3Wdf3_10_L,0.945273631840796,201,13,48,58,82,foot flat,0.8275862068965517,1.0,0.9056603773584906,48.0
gzjcjEr9PDsLznt3Wdf3_10_L,0.945273631840796,201,13,48,58,82,heel off,0.9811320754716981,0.896551724137931,0.9369369369369369,58.0
gzjcjEr9PDsLznt3Wdf3_10_L,0.945273631840796,201,13,48,58,82,toe off,1.0,0.9878048780487805,0.9938650306748467,82.0
gzjcjEr9PDsLznt3Wdf3_3_R,0.9509803921568627,204,10,67,39,88,heel strike,1.0,0.4,0.5714285714285714,10.0
gzjcjEr9PDsLznt3Wdf3_3_R,0.9509803921568627,204,10,67,39,88,foot flat,0.9178082191780822,1.0,0.9571428571428572,67.0
gzjcjEr9PDsLznt3Wdf3_3_R,0.9509803921568627,204,10,67,39,88,heel off,0.9069767441860465,1.0,0.9512195121951219,39.0
gzjcjEr9PDsLznt3Wdf3_3_R,0.9509803921568627,204,10,67,39,88,toe off,1.0,0.9545454545454546,0.9767441860465116,88.0
gzjcjEr9PDsLznt3Wdf3_6_L,0.9384615384615385,195,6,55,54,80,heel strike,0.8571428571428571,1.0,0.9230769230769231,6.0
gzjcjEr9PDsLznt3Wdf3_6_L,0.9384615384615385,195,6,55,54,80,foot flat,0.8709677419354839,0.9818181818181818,0.9230769230769231,55.0
gzjcjEr9PDsLznt3Wdf3_6_L,0.9384615384615385,195,6,55,54,80,heel off,1.0,0.7962962962962963,0.8865979381443299,54.0
